feature_set,scaler,n_features,k,inertia,silhouette,calinski_harabasz,davies_bouldin,min_cluster_size,min_cluster_pct,behavioural_separation,declared_separation,flag_redundancy,actionable,substantive,viable
prd_encoded,log_standard,26,3,21949.372988221185,0.1079680841057369,203.72064996017653,2.3592390318406813,103,0.0515,0.18448033022491872,0.17439514757044447,0.05229004708044294,True,True,True
prd_encoded,log_standard,26,4,20638.261823658726,0.09738248973454465,186.63630756492404,2.4617619782704936,103,0.0515,0.2401290393423859,0.21144101104435972,0.0805573882304306,True,True,True
prd_encoded,log_standard,26,5,19171.715438159707,0.09952855655829992,188.7613771125987,2.229955674717108,103,0.0515,0.22676417236923085,0.3265162728042216,0.17371552706606272,True,False,False
prd_encoded,log_standard,26,6,18389.94894736157,0.09582570423831764,174.30286686315867,2.1906418936361036,102,0.051,0.21857231092436527,0.41573963669837916,0.3692983125322295,True,False,False
prd_encoded,log_standard,26,7,17605.19190360922,0.09925946478323888,166.45740391411073,2.021503562574686,90,0.045,0.2346048452614364,0.4773167163796999,0.5529138653982586,True,False,False
prd_encoded,log_standard,26,8,17102.972216735317,0.09411472217096008,155.15002886948557,1.9721517944502023,83,0.0415,0.2892248671074477,0.4635710859431854,0.4638164300700991,True,False,False
prd_encoded,log_standard,26,9,16620.310535061773,0.10090744529060852,146.8560196085085,2.1455993398422764,80,0.04,0.32182170744143856,0.47314737863864503,0.45957832872829096,True,False,False
prd_encoded,log_standard,26,10,16161.70062051883,0.09988677372423174,140.4497934472107,2.058773482053124,53,0.0265,0.37811727076010776,0.4590295482559101,0.41130335587861705,True,False,False
prd_full,standard,83,2,25677.508115392535,0.13369201671234685,194.93197583472465,2.643432051632552,462,0.231,0.001137579339850256,0.16698928980196015,0.21564429028271978,True,False,False
prd_full,standard,83,3,23782.887805861,0.08935698941994451,184.7214483038985,2.7789185501490796,454,0.227,0.16107242210157388,0.16563507848359674,0.16881723051145472,True,False,False
prd_full,standard,83,4,21989.999818201555,0.1021409075404303,187.36734389963516,2.3584123336686424,102,0.051,0.1530950782351684,0.3248453456498687,0.2098968376628854,True,False,False
prd_full,standard,83,5,20700.098645709462,0.10166569946201515,180.2863838031,2.1429436314103483,49,0.0245,0.25993041997511357,0.32522166913138445,0.21330315151759108,True,False,False
prd_full,standard,83,6,19741.391193222407,0.09758114696070223,170.5245959007513,2.125169049295268,49,0.0245,0.24479848345871313,0.42079314494209386,0.43770893565531677,True,False,False
prd_full,standard,83,7,19033.124174813966,0.09163644166223592,159.6786254769265,2.0712773747106397,48,0.024,0.23980119182066476,0.4848517630324807,0.5600947659594685,True,False,False
prd_full,standard,83,8,18566.032092111003,0.08555715928832813,147.39972748908085,2.0487210822747737,48,0.024,0.29517612245542046,0.4695541752109731,0.46334892009080836,True,False,False
prd_full,standard,83,9,18069.81666263459,0.09509362855186228,139.28437354686798,2.357605812484018,48,0.024,0.2901508193884528,0.5134393247646994,0.5622738894155771,True,False,False
prd_full,standard,83,10,17625.156236839823,0.08983049782007023,132.4464610341377,2.161889577558284,45,0.0225,0.3836150463360331,0.45846071467967575,0.39245390170812944,True,False,False
prd_full,minmax,83,2,5384.570014688487,0.20624397864634664,312.9717877447132,2.2190845726885,462,0.231,0.001137579339850256,0.16698928980196015,0.21564429028271978,True,False,False
prd_full,minmax,83,3,4748.327260253177,0.14025136825930873,311.1571369955256,2.1190635275289043,462,0.231,0.0017054594658029061,0.1670948264598718,0.17294011388618535,True,False,False
prd_full,minmax,83,4,4533.461390745731,0.10930702225241791,248.69476985942106,2.3409306486202612,372,0.186,0.0020527598373000495,0.25057681538896576,0.33502084359818146,True,False,False
prd_full,minmax,83,5,4303.575781583244,0.11376457662099387,223.02800249821908,2.1475494385123475,148,0.074,0.0025371558663152016,0.16765216961349652,0.13669467678219566,True,False,False
